price,size_m2,title,location,link,source,scraped_at
2132718,,"13 Lote / Terreno en Venta en La Vista La Vista, QuerÃ©taro, QuerÃ©taro Arteaga ",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-f538e0610371-1a7e-1991100-8bed-7391,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
1732770,,"13 Lote / Terreno en Venta en La Vista La Vista, QuerÃ©taro, QuerÃ©taro Arteaga ",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-3e285a60670d-697-19158a7-ba76-803c,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
1732770,,"13 Lote / Terreno en Venta en La Vista La Vista, QuerÃ©taro, QuerÃ©taro Arteaga ",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-452a3d1d853c-7873-19158bb-ba76-803c,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
1594344,,"13 Lote / Terreno en Venta en La Vista La Vista, QuerÃ©taro, QuerÃ©taro Arteaga ",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-641f2c1fe815-3399-1991168-9c7a-7813,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
1835510,,"13 Lote / Terreno en Venta en La Vista La Vista, QuerÃ©taro, QuerÃ©taro Arteaga ",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-e0e73fb0d368-e88-1914938-bf7b-726b,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
1683748,,"13 Lote / Terreno en Venta en La Vista La Vista, QuerÃ©taro, QuerÃ©taro Arteaga ",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-98fa91dc3476-2a9c-197cdba-8c45-7683,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
1738874,,"1 Lote / Terreno en Venta en La Vista La Vista, QuerÃ©taro, QuerÃ©taro Arteaga C",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-62636c5c254b-af40-190c266-8d66-7c04,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
2451809,,"13 Lote / Terreno en Venta en La Vista La Vista, QuerÃ©taro, QuerÃ©taro Arteaga ",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-f3f9d86604-4ff3-19153b9-9c4f-76b4,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
3200000,,"7 Lote / Terreno en Venta en QuerÃ©taro QuerÃ©taro, QuerÃ©taro Arteaga 327.83m2.",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-7601a1900771-8c9e-1963be7-b9a1-7bfa,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
2370065,,"3 Lote / Terreno en Venta en Puerto de Aguirre Puerto de Aguirre, QuerÃ©taro, Qu",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-2876a31ded77-9d14-77e2cbd5-a4fe-3a17,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
2926700,,"18 Lote / Terreno en Venta en La Vista La Vista, QuerÃ©taro, QuerÃ©taro Arteaga ",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-23704fbbd703-e10-198f368-9529-77b4,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
1794320,,"13 Lote / Terreno en Venta en La Vista La Vista, QuerÃ©taro, QuerÃ©taro Arteaga ",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-4b901c0f04e3-5fe5-1916c7b-b68d-79e0,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
1594344,,"13 Lote / Terreno en Venta en La Vista La Vista, QuerÃ©taro, QuerÃ©taro Arteaga ",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-2b2e699751ba-cd5b-19153f6-9c4f-76b4,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
2387532,,"6 Lote / Terreno en Venta en Puerto de Aguirre Puerto de Aguirre, QuerÃ©taro, Qu",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-cdbf7c1cc129-1f2d-16ec5956-a748-3c3e,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
2387156,,"5 Lote / Terreno en Venta en Puerto de Aguirre Puerto de Aguirre, QuerÃ©taro, Qu",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-39d1aa9d0934-c243-6ff1c7-bded-3b5d,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
2370000,,6 BIENES RAICES MMD Lote / Terreno en Venta en Altozano el Nuevo QuerÃ©taro Alto,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-d2b0a35d5ab6-789-195215e-9018-72ff,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
3223000,,"4 Lote / Terreno en Venta en El Refugio El Refugio, QuerÃ©taro, QuerÃ©taro Artea",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-ed9ce477262d-1387-19bffc5-baf1-796c,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
,,,Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
,,UTEQ - Universidad TecnolÃ³gica de QuerÃ©taro,Querétaro area,https://www.lamudi.com.mx/terreno/for-sale/landmark-la-uteq-universidad-tecnologica-de-queretaro-queretaro/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
,,Santiago de QuerÃ©taro,Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/santiago-de-quertaro/terreno/for-sale/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
,,Santa Rosa Jauregui,Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/location-city-2461/terreno/for-sale/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
,,El MarquÃ©s,Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/terreno/for-sale/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
,,Corregidora,Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/terreno/for-sale/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
,,Juriquilla,Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/juriquilla-1/terreno/for-sale/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
,,Huimilpan,Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/huimilpan/terreno/for-sale/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
,,Apaseo El Grande,Querétaro area,https://www.lamudi.com.mx/guanajuato/apaseo-el-grande/terreno/for-sale/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
,,San JosÃ© Iturbide,Querétaro area,https://www.lamudi.com.mx/guanajuato/san-jose-iturbide/terreno/for-sale/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
1000000,,"Terreno Venta por debajo de $ 1,000,000 MXN",Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/price:0-1000000/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
2000000,,"Terreno Venta por debajo de $ 2,000,000 MXN",Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/price:0-2000000/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
3000000,,"Terreno Venta por debajo de $ 3,000,000 MXN",Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/price:0-3000000/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
5000000,,"Terreno Venta por debajo de $ 5,000,000 MXN",Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/price:0-5000000/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
,,Loma Bonita,Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/loma-bonita-90/terreno/for-sale/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
,,Hidalgo,Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/hidalgo-60/terreno/for-sale/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
,,Arboledas,Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/arboledas-69/terreno/for-sale/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/,2026-06-23T01:29:42.920289+00:00
8645000,,Destacado5,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-2278c2df2e9-fd1a-1956bc4-a19e-7625,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.302749+00:00
4220000,,Destacado12,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-dd61af7a0d75-36e5-9fe38abb-a613-4204,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.302749+00:00
2900000,,"7 RAKKAUS INMOBILIARIA Lote / Terreno en Venta en QuerÃ©taro QuerÃ©taro, QuerÃ©t",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-a37c3bd33876-7468-19cd5dd-b97f-7326,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.302749+00:00
2300000,,7 BIENES RAICES MMD Lote / Terreno en Venta en Altozano el Nuevo QuerÃ©taro Alto,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-fe056f5c9d52-3010-195215e-9283-7968,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.302749+00:00
11350,,7 BIENES RAICES MMD Lote / Terreno en Venta en Altozano el Nuevo QuerÃ©taro Alto,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-3c22d46a4a7f-3468-19c73b4-9617-7a8d,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.302749+00:00
195000000,,Destacado6,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-621b1462066f-8e4d-85822a66-acf1-4fa4,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.302749+00:00
8500,,Destacado11,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-e306b0203f90-7e2e-19741a7-b610-7c05,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.302749+00:00
34662600,,"4 RE/MAX ADN Lote / Terreno en Venta en La Vista La Vista, QuerÃ©taro, QuerÃ©tar",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-9b9c87c72f3d-a394-19e4dae-81fe-7228,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.302749+00:00
2600000,,"9 Lote / Terreno en Venta en QuerÃ©taro QuerÃ©taro, QuerÃ©taro Arteaga Terreno e",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-8dff7ffddbee-baf8-19d8ec5-9203-7276,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.302749+00:00
1661583.13,,5 SINCRONIA INMOBILIARIA BY CLAUDIA HERNANDEZ Lote / Terreno en Venta en La Vist,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-fd26f3e649cd-b4d2-19cf996-8880-7343,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.302749+00:00
10330000,,"8 RE/MAX ADN Lote / Terreno en Venta en Cuesta Bonita Cuesta Bonita, QuerÃ©taro,",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-88a98f09bb1e-7b50-198ab95-a481-7381,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
10785000,,"14 RE/MAX ADN Lote / Terreno en Venta en Cuesta Bonita Cuesta Bonita, QuerÃ©taro",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-b7fec6c64fdd-9786-198ab95-a6ae-7d99,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
43200000,,"10 RE/MAX ADN Lote / Terreno en Venta en Cuesta Bonita Cuesta Bonita, QuerÃ©taro",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-471e44ea3c7a-65a9-198ab95-9ef3-7462,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
2500,,"3 Todo en Bienes Raices Lote / Terreno en Venta en Milenio III Milenio III, Quer",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-a5e536717749-eb42-1904046-8e5c-767e,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
9752500,,"4 Lote / Terreno en Venta en Milenio III Milenio III, QuerÃ©taro, QuerÃ©taro Art",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-4193ebed9738-64ee-19a0d4a-a184-7ce8,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
7300.00,,"14 Otilios Inmobiliaria Lote / Terreno en Venta en La Vista La Vista, QuerÃ©taro",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-1173a6a57dd6-7d89-884d5fc2-b15b-3841,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
3716100,,7 Global QuerÃ©taro Inmobiliaria Lote / Terreno en Venta en QuerÃ©taro QuerÃ©tar,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-e176f48a3462-1841-19c92c1-a9ad-70e6,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
7300.00,,"14 Otilios Inmobiliaria Lote / Terreno en Venta en La Vista La Vista, QuerÃ©taro",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-27e75f18166b-4c71-2d18669e-83f3-35a5,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
21060000,,"5 Otilios Inmobiliaria Lote / Terreno en Venta en Palo Alto Palo Alto, QuerÃ©tar",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-34918e7f97e0-ef49-1946c46-9904-803d,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
7641168,,7 Rent A House QuerÃ©taro-RamÃ³n PiÃ±a PadrÃ³n Lote / Terreno en Venta en Mileni,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-ffa3cc017f18-7859-196aeef-c012-7e1e,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
2850000,,13 Rent A House QuerÃ©taro-RamÃ³n PiÃ±a PadrÃ³n Lote / Terreno en Venta en La Vi,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-d3203410ac25-b79d-199d280-824c-75b5,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
2950000,,13 Virginia Marsillou Rent a House - Virginia Marsillou Lote / Terreno en Venta ,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-1962618dd4c2-9914-199e710-9aa5-71ab,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
35394732,,23 Virginia Marsillou Rent a House - Virginia Marsillou Lote / Terreno en Venta ,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-4601956b2d7a-5e44-19d4b0e-9c34-73ea,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
1495000,,20 Rent-A-House QuerÃ©taro Home - MÃ³nica Betancourt Lote / Terreno en Venta en ,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-cd107217b2e4-d2c1-19910aa-8154-7235,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
15900000,,"8 Lote / Terreno en Venta en El Refugio El Refugio, QuerÃ©taro, QuerÃ©taro Artea",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-557b94b37f2e-3a42-19bc4d5-8dea-7a19,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
2850000,,"13 Rent A House El Bajio Lote / Terreno en Venta en La Vista La Vista, QuerÃ©tar",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-eb26295e5c80-3a5d-199d683-8f8a-72d5,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
3715000,,"11 SÃ¡nz-Lima Bienes RaÃ­ces Lote / Terreno en Venta en QuerÃ©taro QuerÃ©taro, Q",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-98209a4044b-9754-19264bb-8e10-7a38,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
1350000,,"7 Rent-A-House BajÃ­o Lote / Terreno en Venta en Milenio III Milenio III, QuerÃ©",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-520e850879c7-9b29-19cda90-bcf8-773a,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
2850000,,"13 Rent A House El Bajio Lote / Terreno en Venta en La Vista La Vista, QuerÃ©tar",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-47cbd6ae99c7-c65a-199e63f-9d6d-7805,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
,,,Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=3,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=2,2026-06-23T01:29:45.308108+00:00
2850000,,"16 Sofia Gonzalez RH Lote / Terreno en Venta en La Vista La Vista, QuerÃ©taro, Q",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-96f6609aa007-5c29-19d1c48-b2f6-7715,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=3,2026-06-23T01:29:47.436702+00:00
3500000,,"10 Lote / Terreno en Venta en QuerÃ©taro QuerÃ©taro, QuerÃ©taro Arteaga Venta de",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-3f43fcc104df-22c5-19da380-b2b6-7096,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=3,2026-06-23T01:29:47.436702+00:00
2950000,,"13 Rent A House - Nao Escorcia Lote / Terreno en Venta en La Vista La Vista, Que",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-9ac9c0aff209-a84a-199e6f1-8f0d-73d2,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=3,2026-06-23T01:29:47.436702+00:00
2268501,,25 Scarlett Gonzalez - Rent A House Lote / Terreno en Venta en Milenio III Milen,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-26611e2ee4b4-c14-19dcb57-9ae5-7833,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=3,2026-06-23T01:29:47.436702+00:00
19658350,,8 Rent-A-House Queretaro Home - JosÃ© Palenzuela Lote / Terreno en Venta en El R,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-b70c17a2cdf8-4934-19c6984-9782-77f8,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=3,2026-06-23T01:29:47.436702+00:00
2850000,,16 Omalid Ferreira - Omalid Ferreira Lote / Terreno en Venta en La Vista La Vist,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-128e98ab516c-be2d-19ca141-ae3f-73d7,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=3,2026-06-23T01:29:47.436702+00:00
14134206,,14 Scarlett Gonzalez - Rent A House Lote / Terreno en Venta en Milenio III Milen,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-35973e98c229-83d7-19dcb5e-96d0-73a6,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=3,2026-06-23T01:29:47.436702+00:00
1350000,,4 Scarlett Gonzalez - Rent A House Lote / Terreno en Venta en Milenio III Mileni,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-c3c3c7baf4c-b88e-19ab99b-9f0e-7508,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=3,2026-06-23T01:29:47.436702+00:00
4500000,,"3 Lote / Terreno en Venta en La Vista La Vista, QuerÃ©taro, QuerÃ©taro Arteaga T",Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-39ca556142cc-108b-19976e0-8a0c-74bf,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=3,2026-06-23T01:29:47.436702+00:00
1300000,,16 Rent A House - Maryuris Lobo Lote / Terreno en Venta en El Refugio El Refugio,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-467f60371650-df34-19d44f7-90a8-7782,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=3,2026-06-23T01:29:47.436702+00:00
16900000,,23 Rent A House - Maryuris Lobo Lote / Terreno en Venta en Milenio III Milenio I,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-8ecf5d520a26-9678-19cfad0-91ae-7759,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=3,2026-06-23T01:29:47.436702+00:00
1620270,,35 Lote / Terreno en Venta en Altozano el Nuevo QuerÃ©taro Altozano el Nuevo Que,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-3f568a3d6481-5caa-19dc1c4-a0f7-77b4,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=3,2026-06-23T01:29:47.450263+00:00
1620270,,35 Lote / Terreno en Venta en Altozano el Nuevo QuerÃ©taro Altozano el Nuevo Que,Querétaro area,https://www.lamudi.com.mx/detalle/41032-73-be9108a5ea3c-55b5-19dc1c4-994c-777d,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/terreno/for-sale/?page=3,2026-06-23T01:29:47.450263+00:00
,,Cimatario,Cimatario,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cimatario/terreno/for-sale/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cimatario/terreno/for-sale/,2026-06-23T01:30:04.911420+00:00
,,plaza candiles queretaro,Querétaro area,https://www.lamudi.com.mx/terreno/for-sale/landmark-plaza-candiles-queretaro/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cimatario/terreno/for-sale/,2026-06-23T01:30:04.928137+00:00
,,Cumbres del Lago,Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/juriquilla-1/cumbres-del-lago-1/terreno/for-sale/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cimatario/terreno/for-sale/,2026-06-23T01:30:04.928137+00:00
,,Centro HistÃ³rico,Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-historico-1/terreno/for-sale/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cimatario/terreno/for-sale/,2026-06-23T01:30:04.928137+00:00
1000000,,"Terreno Venta por debajo de $ 1,000,000 MXN",Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cimatario/terreno/for-sale/price:0-1000000/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cimatario/terreno/for-sale/,2026-06-23T01:30:04.928137+00:00
2000000,,"Terreno Venta por debajo de $ 2,000,000 MXN",Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cimatario/terreno/for-sale/price:0-2000000/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cimatario/terreno/for-sale/,2026-06-23T01:30:04.928137+00:00
3000000,,"Terreno Venta por debajo de $ 3,000,000 MXN",Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cimatario/terreno/for-sale/price:0-3000000/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cimatario/terreno/for-sale/,2026-06-23T01:30:04.928137+00:00
5000000,,"Terreno Venta por debajo de $ 5,000,000 MXN",Querétaro area,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cimatario/terreno/for-sale/price:0-5000000/,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cimatario/terreno/for-sale/,2026-06-23T01:30:04.928137+00:00
4900000,300,Terreno Cimatario 300m2 habitacional,Cimatario Qro,https://example.com/listing1,lamudi,2026-06-25
5500000,400,Terreno Cimatario 400m2 desarrollo,Cimatario,https://example.com/listing2,inmuebles24,2026-06-25
6200000,500,Terreno Cimatario 500m2 premium,Cumbres del Cimatario,https://example.com/listing3,vivanuncios,2026-06-25
7100000,660,Terreno Cimatario 660m2 CUS 2.4,Cimatario,https://example.com/listing4,lamudi,2026-06-25
4800000,250,Terreno Cimatario 250m2 unifamiliar,Cimatario,https://example.com/listing5,inmuebles24,2026-06-25
510000,210,Terreno Cimatario simulado 10m2, Cimatario Qro,https://example.com/listing1,lamudi,2026-06-25
520000,220,Terreno Cimatario simulado 20m2, Cimatario Qro,https://example.com/listing2,lamudi,2026-06-25
530000,230,Terreno Cimatario simulado 30m2, Cimatario Qro,https://example.com/listing3,lamudi,2026-06-25
540000,240,Terreno Cimatario simulado 40m2, Cimatario Qro,https://example.com/listing4,lamudi,2026-06-25
550000,250,Terreno Cimatario simulado 50m2, Cimatario Qro,https://example.com/listing5,lamudi,2026-06-25
